DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-03-31 13:25:53:681,Z,-3117050,-35.40,TPOS,-2721177,-30.9000,395873,4.4953
2026-03-31 13:25:53:702,X,-1229855,-20.95,TPOS,-1104011,-18.8047,125844,2.1435
2026-03-31 13:25:53:724,Y,-679082,-11.57,TPOS,-782049,-13.3207,-102967,-1.7538
2026-03-31 13:25:53:746,V,1294609,-37.95,TPOS,818006,-23.9764,-476603,13.9696
2026-03-31 13:25:53:768,H,657492,-19.27,TPOS,887022,-25.9993,229530,-6.7277
2026-03-31 13:25:53:973,Z,-3117050,-35.40,TPOS_S,-,-,-,-
2026-03-31 13:25:54:096,X,-1229855,-20.95,TPOS_S,-,-,-,-
2026-03-31 13:25:54:241,Y,-679082,-11.57,TPOS_S,-,-,-,-
2026-03-31 13:25:54:366,V,1294609,-37.95,TPOS_S,-,-,-,-
2026-03-31 13:25:54:489,H,657492,-19.27,TPOS_S,-,-,-,-
2026-03-31 13:25:54:891,Y,-782780,-13.33,TPOS_E,-782049,-13.3207,731,0.0125
2026-03-31 13:25:55:493,X,-1104187,-18.81,TPOS_E,-1104011,-18.8047,176,0.0030
2026-03-31 13:25:55:694,H,888268,-26.04,TPOS_E,887022,-25.9993,-1246,0.0365
2026-03-31 13:25:56:095,Z,-2720458,-30.89,TPOS_E,-2721177,-30.9000,-719,-0.0082
2026-03-31 13:25:57:499,V,817537,-23.96,TPOS_E,818006,-23.9764,469,-0.0137
