DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2025-08-28 16:31:32:126,P,-1409716,-144.07,TPOS,-1120991,-114.5635,288725,29.5072
2025-08-28 16:31:32:147,R,-1628049,-83.19,TPOS,-1201584,-61.4000,426465,21.7920
2025-08-28 16:31:32:435,P,-1409716,-144.07,TPOS_S,-,-,-,-
2025-08-28 16:31:32:558,R,-1628049,-83.19,TPOS_S,-,-,-,-
2025-08-28 16:31:34:363,P,-1120329,-114.50,TPOS_E,-1120991,-114.5635,-662,-0.0677
2025-08-28 16:31:34:965,R,-1200721,-61.36,TPOS_E,-1201584,-61.4000,-863,-0.0441
