DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2025-08-28 15:22:54:505,P,-1263057,-129.08,TPOS,-1254065,-128.1634,8992,0.9190
2025-08-28 15:22:54:526,V,490746,-14.38,TPOS,916945,-26.8764,426199,-12.4922
2025-08-28 15:22:54:547,H,775578,-22.73,TPOS,602002,-17.6451,-173576,5.0876
2025-08-28 15:22:54:570,N,-2614637,32.66,TPOS,-2727352,34.0671,-112715,1.4079
2025-08-28 15:22:54:795,P,-1263057,-129.08,TPOS_S,-,-,-,-
2025-08-28 15:22:54:919,V,490746,-14.38,TPOS_S,-,-,-,-
2025-08-28 15:22:54:961,P,-1253433,-128.10,TPOS_E,-1254065,-128.1634,-632,-0.0646
2025-08-28 15:22:55:064,H,775578,-22.73,TPOS_S,-,-,-,-
2025-08-28 15:22:55:186,N,-2614637,32.66,TPOS_S,-,-,-,-
2025-08-28 15:22:55:989,N,-2728493,34.08,TPOS_E,-2727352,34.0671,1141,-0.0143
2025-08-28 15:22:56:190,H,600955,-17.61,TPOS_E,602002,-17.6451,1047,-0.0307
2025-08-28 15:22:57:193,V,917980,-26.91,TPOS_E,916945,-26.8764,-1035,0.0303
