DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-04-16 14:39:16:393,X,-970254,-16.53,TPOS,-963697,-16.4147,6557,0.1117
2026-04-16 14:39:16:415,Y,-942536,-16.05,TPOS,-946895,-16.1285,-4359,-0.0742
2026-04-16 14:39:16:689,X,-970254,-16.53,TPOS_S,-,-,-,-
2026-04-16 14:39:16:815,Y,-942536,-16.05,TPOS_S,-,-,-,-
2026-04-16 14:39:17:017,X,-963847,-16.42,TPOS_E,-963697,-16.4147,150,0.0026
2026-04-16 14:39:17:017,Y,-947286,-16.14,TPOS_E,-946895,-16.1285,391,0.0067
