DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-01-28 14:50:24:382,Y,-423919,-7.22,TPOS,-375670,-6.3988,48249,0.8218
2026-01-28 14:50:24:510,X,-1548277,-26.37,TPOS,-1487996,-25.3451,60281,1.0268
2026-01-28 14:50:24:614,Y,-423919,-7.22,TPOS_S,-,-,-,-
2026-01-28 14:50:24:741,X,-1548277,-26.37,TPOS_S,-,-,-,-
2026-01-28 14:50:25:334,Y,-375242,-6.39,TPOS_E,-375670,-6.3988,-428,-0.0073
2026-01-28 14:50:25:334,X,-1487716,-25.34,TPOS_E,-1487996,-25.3451,-280,-0.0048
2026-01-28 14:50:25:992,Y,-375242,-6.39,TPOS,-959567,-16.3444,-584325,-9.9528
2026-01-28 14:50:26:141,X,-1487716,-25.34,TPOS,-702095,-11.9588,785621,13.3815
2026-01-28 14:50:26:246,Y,-375242,-6.39,TPOS_S,-,-,-,-
2026-01-28 14:50:26:354,X,-1487716,-25.34,TPOS_S,-,-,-,-
2026-01-28 14:50:29:778,Y,-960242,-16.36,TPOS_E,-959567,-16.3444,675,0.0115
2026-01-28 14:50:30:784,X,-701646,-11.95,TPOS_E,-702095,-11.9588,-449,-0.0076
2026-01-28 14:50:31:256,P,-1157871,-118.33,TPOS,-1178253,-120.4156,-20382,-2.0830
2026-01-28 14:50:31:277,V,925493,-27.13,TPOS,786123,-23.0419,-139370,4.0850
2026-01-28 14:50:31:299,N,-960521,12.00,TPOS,-794292,9.9214,166229,-2.0764
2026-01-28 14:50:31:386,Y,-960242,-16.36,TPOS,-1029252,-17.5313,-69010,-1.1755
2026-01-28 14:50:31:514,X,-701646,-11.95,TPOS,-740891,-12.6196,-39245,-0.6685
2026-01-28 14:50:31:620,P,-1157871,-118.33,TPOS_S,-,-,-,-
2026-01-28 14:50:31:746,V,925493,-27.13,TPOS_S,-,-,-,-
2026-01-28 14:50:31:830,P,-1178840,-120.48,TPOS_E,-1178253,-120.4156,587,0.0600
2026-01-28 14:50:31:895,N,-960521,12.00,TPOS_S,-,-,-,-
2026-01-28 14:50:32:000,Y,-960242,-16.36,TPOS_S,-,-,-,-
2026-01-28 14:50:32:126,X,-701646,-11.95,TPOS_S,-,-,-,-
2026-01-28 14:50:32:530,X,-741534,-12.63,TPOS_E,-740891,-12.6196,643,0.0110
2026-01-28 14:50:32:530,Y,-1029916,-17.54,TPOS_E,-1029252,-17.5313,664,0.0113
2026-01-28 14:50:32:732,V,785756,-23.03,TPOS_E,786123,-23.0419,367,-0.0108
2026-01-28 14:50:32:732,N,-792983,9.91,TPOS_E,-794292,9.9214,-1309,0.0164
