DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-01-28 15:04:23:550,Y,-1223042,-20.83,TPOS,-1152963,-19.6385,70079,1.1937
2026-01-28 15:04:23:697,X,-940174,-16.01,TPOS,-904115,-15.3999,36059,0.6142
2026-01-28 15:04:23:781,Y,-1223042,-20.83,TPOS_S,-,-,-,-
2026-01-28 15:04:23:910,X,-940174,-16.01,TPOS_S,-,-,-,-
2026-01-28 15:04:24:501,X,-904125,-15.40,TPOS_E,-904115,-15.3999,10,0.0002
2026-01-28 15:04:24:501,Y,-1152650,-19.63,TPOS_E,-1152963,-19.6385,-313,-0.0053
2026-01-28 15:04:25:117,Y,-1152650,-19.63,TPOS,-29354,-0.5000,1123296,19.1332
2026-01-28 15:04:25:222,X,-904125,-15.40,TPOS,-1385361,-23.5969,-481236,-8.1969
2026-01-28 15:04:25:327,Y,-1152650,-19.63,TPOS_S,-,-,-,-
2026-01-28 15:04:25:453,X,-904125,-15.40,TPOS_S,-,-,-,-
2026-01-28 15:04:28:266,X,-1385966,-23.61,TPOS_E,-1385361,-23.5969,605,0.0103
2026-01-28 15:04:35:097,Y,-29402,-0.50,TPOS_E,-29354,-0.5000,48,0.0008
