DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-01-28 11:03:57:222,Y,-1270470,-21.64,TPOS,-1199228,-20.4265,71242,1.2135
2026-01-28 11:03:57:371,X,-912664,-15.55,TPOS,-877997,-14.9550,34667,0.5905
2026-01-28 11:03:57:475,Y,-1270470,-21.64,TPOS_S,-,-,-,-
2026-01-28 11:03:57:581,X,-912664,-15.55,TPOS_S,-,-,-,-
2026-01-28 11:03:58:171,X,-878041,-14.96,TPOS_E,-877997,-14.9550,44,0.0007
2026-01-28 11:03:58:171,Y,-1198876,-20.42,TPOS_E,-1199228,-20.4265,-352,-0.0060
2026-01-28 11:03:58:787,Y,-1198876,-20.42,TPOS,-29354,-0.5000,1169522,19.9205
2026-01-28 11:03:58:892,X,-878041,-14.96,TPOS,-1385361,-23.5969,-507320,-8.6412
2026-01-28 11:03:58:996,Y,-1198876,-20.42,TPOS_S,-,-,-,-
2026-01-28 11:03:59:122,X,-878041,-14.96,TPOS_S,-,-,-,-
2026-01-28 11:04:02:132,X,-1385815,-23.60,TPOS_E,-1385361,-23.5969,454,0.0077
2026-01-28 11:04:08:764,Y,-29384,-0.50,TPOS_E,-29354,-0.5000,30,0.0005
