DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-04-09 09:52:26:152,P,-48294,-4.94,TPOS,-9784,-0.9999,38510,3.9357
2026-04-09 09:52:26:174,Z,-2890711,-32.83,TPOS,-2397542,-27.2250,493169,5.6001
2026-04-09 09:52:26:198,X,-444743,-7.58,TPOS,-1199824,-20.4367,-755081,-12.8613
2026-04-09 09:52:26:221,Y,-684565,-11.66,TPOS,-803572,-13.6873,-119007,-2.0271
2026-04-09 09:52:26:244,V,169943,-4.98,TPOS,852929,-25.0000,682986,-20.0188
2026-04-09 09:52:26:266,H,817839,-23.97,TPOS,852929,-25.0000,35090,-1.0285
2026-04-09 09:52:26:289,N,-1074517,13.42,TPOS,-838209,10.4700,236308,-2.9517
2026-04-09 09:52:26:312,R,-1452617,-74.23,TPOS,-1174186,-60.0000,278431,14.2276
2026-04-09 09:52:26:548,P,-48294,-4.94,TPOS_S,-,-,-,-
2026-04-09 09:52:26:656,Z,-2890711,-32.83,TPOS_S,-,-,-,-
2026-04-09 09:52:26:786,X,-444743,-7.58,TPOS_S,-,-,-,-
2026-04-09 09:52:26:893,P,-9412,-0.96,TPOS_E,-9784,-0.9999,-372,-0.0380
2026-04-09 09:52:26:937,Y,-684565,-11.66,TPOS_S,-,-,-,-
2026-04-09 09:52:27:086,V,169943,-4.98,TPOS_S,-,-,-,-
2026-04-09 09:52:27:193,H,817839,-23.97,TPOS_S,-,-,-,-
2026-04-09 09:52:27:342,N,-1074517,13.42,TPOS_S,-,-,-,-
2026-04-09 09:52:27:449,R,-1452617,-74.23,TPOS_S,-,-,-,-
2026-04-09 09:52:27:449,H,853993,-25.03,TPOS_E,852929,-25.0000,-1064,0.0312
2026-04-09 09:52:27:852,Y,-804142,-13.70,TPOS_E,-803572,-13.6873,570,0.0097
2026-04-09 09:52:28:657,N,-837145,10.46,TPOS_E,-838209,10.4700,-1064,0.0133
2026-04-09 09:52:29:263,Z,-2397033,-27.22,TPOS_E,-2397542,-27.2250,-509,-0.0058
2026-04-09 09:52:29:666,R,-1174270,-60.00,TPOS_E,-1174186,-60.0000,84,0.0043
2026-04-09 09:52:30:269,V,854026,-25.03,TPOS_E,852929,-25.0000,-1097,0.0322
2026-04-09 09:52:31:479,X,-1199822,-20.44,TPOS_E,-1199824,-20.4367,-2,-0.0000
