DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-02-11 17:16:57:860,Y,-749827,-12.77,TPOS,-693296,-11.8090,56531,0.9629
2026-02-11 17:16:57:987,X,-1360073,-23.17,TPOS,-1308676,-22.2908,51397,0.8754
2026-02-11 17:16:58:092,Y,-749827,-12.77,TPOS_S,-,-,-,-
2026-02-11 17:16:58:220,X,-1360073,-23.17,TPOS_S,-,-,-,-
2026-02-11 17:16:58:812,Y,-692901,-11.80,TPOS_E,-693296,-11.8090,-395,-0.0067
2026-02-11 17:16:58:812,X,-1308381,-22.29,TPOS_E,-1308676,-22.2908,-295,-0.0050
2026-02-11 17:16:59:491,Y,-692901,-11.80,TPOS,-961447,-16.3764,-268546,-4.5742
2026-02-11 17:16:59:638,X,-1308381,-22.29,TPOS,-887826,-15.1224,420555,7.1633
2026-02-11 17:16:59:722,Y,-692901,-11.80,TPOS_S,-,-,-,-
2026-02-11 17:16:59:870,X,-1308381,-22.29,TPOS_S,-,-,-,-
2026-02-11 17:17:01:649,Y,-961905,-16.38,TPOS_E,-961447,-16.3764,458,0.0078
2026-02-11 17:17:02:454,X,-887437,-15.12,TPOS_E,-887826,-15.1224,-389,-0.0066
2026-02-11 17:17:03:071,Y,-961905,-16.38,TPOS,-1028093,-17.5116,-66188,-1.1274
2026-02-11 17:17:03:176,X,-887437,-15.12,TPOS,-928099,-15.8084,-40662,-0.6926
2026-02-11 17:17:03:300,Y,-961905,-16.38,TPOS_S,-,-,-,-
2026-02-11 17:17:03:405,X,-887437,-15.12,TPOS_S,-,-,-,-
2026-02-11 17:17:03:807,X,-928787,-15.82,TPOS_E,-928099,-15.8084,688,0.0117
2026-02-11 17:17:03:807,Y,-1028748,-17.52,TPOS_E,-1028093,-17.5116,655,0.0112
