DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-02-26 15:08:06:592,Y,-709143,-12.08,TPOS,-655302,-11.1618,53841,0.9171
2026-02-26 15:08:06:740,X,-1443354,-24.58,TPOS,-1390789,-23.6894,52565,0.8953
2026-02-26 15:08:06:845,Y,-709143,-12.08,TPOS_S,-,-,-,-
2026-02-26 15:08:06:953,X,-1443354,-24.58,TPOS_S,-,-,-,-
2026-02-26 15:08:07:545,Y,-654817,-11.15,TPOS_E,-655302,-11.1618,-485,-0.0083
2026-02-26 15:08:07:545,X,-1390632,-23.69,TPOS_E,-1390789,-23.6894,-157,-0.0027
2026-02-26 15:08:08:141,Y,-654817,-11.15,TPOS,-29354,-0.5000,625463,10.6536
2026-02-26 15:08:08:290,X,-1390632,-23.69,TPOS,-1849658,-31.5054,-459026,-7.8186
2026-02-26 15:08:08:373,Y,-654817,-11.15,TPOS_S,-,-,-,-
2026-02-26 15:08:08:519,X,-1390632,-23.69,TPOS_S,-,-,-,-
2026-02-26 15:08:11:536,X,-1850124,-31.51,TPOS_E,-1849658,-31.5054,466,0.0079
2026-02-26 15:08:13:349,Y,-29372,-0.50,TPOS_E,-29354,-0.5000,18,0.0003
