DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-02-26 15:29:20:683,Y,-804233,-13.70,TPOS_Z,-,-,-,-
2026-02-26 15:29:20:684,Y,0,0.00,TPOS_I,-,-,-,-
2026-02-26 15:29:22:021,P,-9196,-0.94,TPOS_Z,-,-,-,-
2026-02-26 15:29:22:065,P,0,0.00,TPOS_I,-,-,-,-
2026-02-26 15:29:22:130,Y,0,0.00,TPOS,-1144831,-19.5000,-1144831,-19.5000
2026-02-26 15:29:22:402,Y,0,0.00,TPOS_S,-,-,-,-
2026-02-26 15:29:24:407,X,-1200330,-20.45,TPOS_Z,-,-,-,-
2026-02-26 15:29:24:611,X,0,0.00,TPOS_I,-,-,-,-
2026-02-26 15:29:26:007,N,-837097,10.46,TPOS_Z,-,-,-,-
2026-02-26 15:29:26:007,N,0,0.00,TPOS_I,-,-,-,-
2026-02-26 15:29:28:406,Y,-1145416,-19.51,TPOS_E,-1144831,-19.5000,585,0.0100
2026-02-26 15:29:28:630,P,0,0.00,TPOS,-1614506,-164.9999,-1614506,-164.9999
2026-02-26 15:29:28:655,Y,-1145416,-19.51,TPOS,-176127,-3.0000,969289,16.5100
2026-02-26 15:29:28:676,N,0,0.00,TPOS,-5564043,69.5000,-5564043,69.5000
2026-02-26 15:29:28:698,X,0,0.00,TPOS,-1291605,-22.0000,-1291605,-22.0000
2026-02-26 15:29:29:021,P,0,0.00,TPOS_S,-,-,-,-
2026-02-26 15:29:29:021,Y,-1145416,-19.51,TPOS_S,-,-,-,-
2026-02-26 15:29:29:322,N,0,0.00,TPOS_S,-,-,-,-
2026-02-26 15:29:29:322,X,0,0.00,TPOS_S,-,-,-,-
2026-02-26 15:29:29:322,Z,-3072514,-34.89,TPOS_Z,-,-,-,-
2026-02-26 15:29:29:322,Z,0,0.00,TPOS_I,-,-,-,-
2026-02-26 15:29:29:642,Z,0,0.00,TPOS,-4403200,-50.0000,-4403200,-50.0000
2026-02-26 15:29:29:874,Z,0,0.00,TPOS_S,-,-,-,-
2026-02-26 15:29:33:689,H,851705,-24.96,TPOS_Z,-,-,-,-
2026-02-26 15:29:33:890,H,0,0.00,TPOS_I,-,-,-,-
2026-02-26 15:29:34:493,H,0,0.00,TPOS,1671740,-49.0000,1671740,-49.0000
2026-02-26 15:29:34:680,H,0,0.00,TPOS_S,-,-,-,-
2026-02-26 15:29:36:487,X,-1291988,-22.01,TPOS_E,-1291605,-22.0000,383,0.0065
2026-02-26 15:29:36:690,Y,-176177,-3.00,TPOS_E,-176127,-3.0000,50,0.0009
2026-02-26 15:29:36:915,X,-1291988,-22.01,TPOS,-176127,-3.0000,1115861,19.0065
2026-02-26 15:29:36:978,P,-1615145,-165.07,TPOS_E,-1614506,-164.9999,639,0.0653
2026-02-26 15:29:37:045,P,-1615145,-165.07,TPOS,-9784,-0.9999,1605361,164.0653
2026-02-26 15:29:37:108,X,-1291988,-22.01,TPOS_S,-,-,-,-
2026-02-26 15:29:37:235,P,-1615145,-165.07,TPOS_S,-,-,-,-
2026-02-26 15:29:42:456,H,1672527,-49.02,TPOS_E,1671740,-49.0000,-787,0.0231
2026-02-26 15:29:42:881,H,1672527,-49.02,TPOS,852929,-25.0000,-819598,24.0230
2026-02-26 15:29:43:068,H,1672527,-49.02,TPOS_S,-,-,-,-
