DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2025-07-25 13:14:41:301,Y,-1118576,-19.05,TPOS,-1055276,-17.9746,63300,1.0782
2025-07-25 13:14:41:449,X,-1121148,-19.10,TPOS,-1082467,-18.4377,38681,0.6589
2025-07-25 13:14:41:533,Y,-1118576,-19.05,TPOS_S,-,-,-,-
2025-07-25 13:14:41:660,X,-1121148,-19.10,TPOS_S,-,-,-,-
2025-07-25 13:14:42:256,X,-1082359,-18.44,TPOS_E,-1082467,-18.4377,-108,-0.0018
2025-07-25 13:14:42:256,Y,-1054911,-17.97,TPOS_E,-1055276,-17.9746,-365,-0.0062
2025-07-25 13:14:42:851,Y,-1054911,-17.97,TPOS,-29354,-0.5000,1025557,17.4684
2025-07-25 13:14:42:976,X,-1082359,-18.44,TPOS,-1328138,-22.6223,-245779,-4.1864
2025-07-25 13:14:43:102,Y,-1054911,-17.97,TPOS_S,-,-,-,-
2025-07-25 13:14:43:206,X,-1082359,-18.44,TPOS_S,-,-,-,-
2025-07-25 13:14:44:814,X,-1328514,-22.63,TPOS_E,-1328138,-22.6223,376,0.0064
2025-07-25 13:14:51:645,Y,-29403,-0.50,TPOS_E,-29354,-0.5000,49,0.0008
