DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2025-09-10 13:34:46:114,Y,-457523,-7.79,TPOS,-406495,-6.9239,51028,0.8692
2025-09-10 13:34:46:258,X,-1419821,-24.18,TPOS,-1361579,-23.1919,58242,0.9920
2025-09-10 13:34:46:340,Y,-457523,-7.79,TPOS_S,-,-,-,-
2025-09-10 13:34:46:486,X,-1419821,-24.18,TPOS_S,-,-,-,-
2025-09-10 13:34:47:074,Y,-406210,-6.92,TPOS_E,-406495,-6.9239,-285,-0.0049
2025-09-10 13:34:47:275,X,-1361474,-23.19,TPOS_E,-1361579,-23.1919,-105,-0.0018
2025-09-10 13:34:47:947,Y,-406210,-6.92,TPOS,-688169,-11.7216,-281959,-4.8026
2025-09-10 13:34:48:093,X,-1361474,-23.19,TPOS,-974027,-16.5907,387447,6.5994
2025-09-10 13:34:48:175,Y,-406210,-6.92,TPOS_S,-,-,-,-
2025-09-10 13:34:48:320,X,-1361474,-23.19,TPOS_S,-,-,-,-
2025-09-10 13:34:50:514,Y,-688458,-11.73,TPOS_E,-688169,-11.7216,289,0.0049
2025-09-10 13:34:50:915,X,-973829,-16.59,TPOS_E,-974027,-16.5907,-198,-0.0034
2025-09-10 13:34:51:387,P,-1197365,-122.37,TPOS,-1229218,-125.6241,-31853,-3.2553
2025-09-10 13:34:51:408,V,872892,-25.59,TPOS,829712,-24.3195,-43180,1.2656
2025-09-10 13:34:51:430,H,810310,-23.75,TPOS,823483,-24.1369,13173,-0.3861
2025-09-10 13:34:51:454,N,-2184011,27.28,TPOS,-1920392,23.9875,263619,-3.2928
2025-09-10 13:34:51:539,Y,-688458,-11.73,TPOS,-749435,-12.7652,-60977,-1.0386
2025-09-10 13:34:51:643,X,-973829,-16.59,TPOS,-1022391,-17.4145,-48562,-0.8272
2025-09-10 13:34:51:745,P,-1197365,-122.37,TPOS_S,-,-,-,-
2025-09-10 13:34:51:869,V,872892,-25.59,TPOS_S,-,-,-,-
2025-09-10 13:34:52:012,H,810310,-23.75,TPOS_S,-,-,-,-
2025-09-10 13:34:52:054,P,-1229909,-125.69,TPOS_E,-1229218,-125.6241,691,0.0706
2025-09-10 13:34:52:139,N,-2184011,27.28,TPOS_S,-,-,-,-
2025-09-10 13:34:52:180,H,824279,-24.16,TPOS_E,823483,-24.1369,-796,0.0233
2025-09-10 13:34:52:263,Y,-688458,-11.73,TPOS_S,-,-,-,-
2025-09-10 13:34:52:263,V,829489,-24.31,TPOS_E,829712,-24.3195,223,-0.0065
2025-09-10 13:34:52:409,X,-973829,-16.59,TPOS_S,-,-,-,-
2025-09-10 13:34:52:811,Y,-749942,-12.77,TPOS_E,-749435,-12.7652,507,0.0086
2025-09-10 13:34:52:811,X,-1022737,-17.42,TPOS_E,-1022391,-17.4145,346,0.0059
2025-09-10 13:34:53:614,N,-1919325,23.97,TPOS_E,-1920392,23.9875,-1067,0.0133
