DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2025-09-10 10:03:14:467,Y,-773454,-13.17,TPOS,-719220,-12.2505,54234,0.9238
2025-09-10 10:03:14:633,X,-1375849,-23.43,TPOS,-1326951,-22.6020,48898,0.8329
2025-09-10 10:03:14:694,Y,-773454,-13.17,TPOS_S,-,-,-,-
2025-09-10 10:03:14:819,X,-1375849,-23.43,TPOS_S,-,-,-,-
2025-09-10 10:03:15:428,Y,-718880,-12.24,TPOS_E,-719220,-12.2505,-340,-0.0058
2025-09-10 10:03:15:428,X,-1326868,-22.60,TPOS_E,-1326951,-22.6020,-83,-0.0014
2025-09-10 10:03:16:040,Y,-718880,-12.24,TPOS,-29354,-0.5000,689526,11.7447
2025-09-10 10:03:16:164,X,-1326868,-22.60,TPOS,-1324434,-22.5592,2434,0.0415
2025-09-10 10:03:16:267,Y,-718880,-12.24,TPOS_S,-,-,-,-
2025-09-10 10:03:16:389,X,-1326868,-22.60,TPOS_S,-,-,-,-
2025-09-10 10:03:16:593,X,-1324881,-22.57,TPOS_E,-1324434,-22.5592,447,0.0076
2025-09-10 10:03:22:609,Y,-29480,-0.50,TPOS_E,-29354,-0.5000,126,0.0021
