DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-02-28 00:06:13:307,Y,-804636,-13.71,TPOS_Z,-,-,-,-
2026-02-28 00:06:13:509,Y,0,0.00,TPOS_I,-,-,-,-
2026-02-28 00:06:14:844,P,-9574,-0.98,TPOS_Z,-,-,-,-
2026-02-28 00:06:14:887,P,0,0.00,TPOS_I,-,-,-,-
2026-02-28 00:06:14:951,Y,0,0.00,TPOS,-1144831,-19.5000,-1144831,-19.5000
2026-02-28 00:06:15:241,Y,0,0.00,TPOS_S,-,-,-,-
2026-02-28 00:06:16:444,X,-1200697,-20.45,TPOS_Z,-,-,-,-
2026-02-28 00:06:16:646,X,0,0.00,TPOS_I,-,-,-,-
2026-02-28 00:06:18:639,N,-836879,10.45,TPOS_Z,-,-,-,-
2026-02-28 00:06:18:841,N,0,0.00,TPOS_I,-,-,-,-
2026-02-28 00:06:21:234,Y,-1145487,-19.51,TPOS_E,-1144831,-19.5000,656,0.0112
2026-02-28 00:06:21:457,P,0,0.00,TPOS,-1614506,-164.9999,-1614506,-164.9999
2026-02-28 00:06:21:479,Y,-1145487,-19.51,TPOS,-176127,-3.0000,969360,16.5112
2026-02-28 00:06:21:500,N,0,0.00,TPOS,-5564043,69.5000,-5564043,69.5000
2026-02-28 00:06:21:524,X,0,0.00,TPOS,-1291605,-22.0000,-1291605,-22.0000
2026-02-28 00:06:21:846,P,0,0.00,TPOS_S,-,-,-,-
2026-02-28 00:06:21:847,Y,-1145487,-19.51,TPOS_S,-,-,-,-
2026-02-28 00:06:22:148,N,0,0.00,TPOS_S,-,-,-,-
2026-02-28 00:06:22:149,X,0,0.00,TPOS_S,-,-,-,-
2026-02-28 00:06:24:929,Z,-3073091,-34.90,TPOS_Z,-,-,-,-
2026-02-28 00:06:24:930,Z,0,0.00,TPOS_I,-,-,-,-
2026-02-28 00:06:25:338,Z,0,0.00,TPOS,-4403200,-50.0000,-4403200,-50.0000
2026-02-28 00:06:25:523,Z,0,0.00,TPOS_S,-,-,-,-
2026-02-28 00:06:26:526,H,851654,-24.96,TPOS_Z,-,-,-,-
2026-02-28 00:06:26:730,H,0,0.00,TPOS_I,-,-,-,-
2026-02-28 00:06:27:329,H,0,0.00,TPOS,1671740,-49.0000,1671740,-49.0000
2026-02-28 00:06:27:513,H,0,0.00,TPOS_S,-,-,-,-
2026-02-28 00:06:28:516,X,-1292422,-22.01,TPOS_E,-1291605,-22.0000,817,0.0139
2026-02-28 00:06:28:942,X,-1292422,-22.01,TPOS,-176127,-3.0000,1116295,19.0139
2026-02-28 00:06:29:126,X,-1292422,-22.01,TPOS_S,-,-,-,-
2026-02-28 00:06:30:330,Y,-176196,-3.00,TPOS_E,-176127,-3.0000,69,0.0012
2026-02-28 00:06:31:534,P,-1614885,-165.04,TPOS_E,-1614506,-164.9999,379,0.0387
2026-02-28 00:06:31:961,P,-1614885,-165.04,TPOS,-9784,-0.9999,1605101,164.0387
2026-02-28 00:06:32:148,P,-1614885,-165.04,TPOS_S,-,-,-,-
2026-02-28 00:06:35:357,H,1672782,-49.03,TPOS_E,1671740,-49.0000,-1042,0.0305
2026-02-28 00:06:35:781,H,1672782,-49.03,TPOS,852929,-25.0000,-819853,24.0305
2026-02-28 00:06:35:967,H,1672782,-49.03,TPOS_S,-,-,-,-
2026-02-28 00:06:38:777,X,-175919,-3.00,TPOS_E,-176127,-3.0000,-208,-0.0035
2026-02-28 00:06:39:783,H,851679,-24.96,TPOS_E,852929,-25.0000,1250,-0.0366
2026-02-28 00:06:42:084,P,-9590,-0.98,TPOS_E,-9784,-0.9999,-194,-0.0198
