DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-04-21 15:53:20:303,Y,-815530,-13.89,TPOS,-748514,-12.7495,67016,1.1415
2026-04-21 15:53:20:452,X,-746699,-12.72,TPOS,-702647,-11.9682,44052,0.7503
2026-04-21 15:53:20:536,Y,-815530,-13.89,TPOS_S,-,-,-,-
2026-04-21 15:53:20:662,X,-746699,-12.72,TPOS_S,-,-,-,-
2026-04-21 15:53:21:232,X,-702458,-11.97,TPOS_E,-702647,-11.9682,-189,-0.0032
2026-04-21 15:53:21:232,Y,-748121,-12.74,TPOS_E,-748514,-12.7495,-393,-0.0067
2026-04-21 15:53:21:850,Y,-748121,-12.74,TPOS,-29354,-0.5000,718767,12.2428
2026-04-21 15:53:21:958,X,-702458,-11.97,TPOS,-1849752,-31.5070,-1147294,-19.5419
2026-04-21 15:53:22:063,Y,-748121,-12.74,TPOS_S,-,-,-,-
2026-04-21 15:53:22:188,X,-702458,-11.97,TPOS_S,-,-,-,-
2026-04-21 15:53:28:218,Y,-29465,-0.50,TPOS_E,-29354,-0.5000,111,0.0019
2026-04-21 15:53:29:222,X,-1850002,-31.51,TPOS_E,-1849752,-31.5070,250,0.0043
