DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-04-21 14:39:02:955,Z,-2668424,-30.30,TPOS,-2580275,-29.3000,88149,1.0010
2026-04-21 14:39:02:976,X,-1104707,-18.82,TPOS,-1128904,-19.2287,-24197,-0.4121
2026-04-21 14:39:02:998,Y,-1091871,-18.60,TPOS,-827396,-14.0931,264475,4.5048
2026-04-21 14:39:03:250,Z,-2668424,-30.30,TPOS_S,-,-,-,-
2026-04-21 14:39:03:376,X,-1104707,-18.82,TPOS_S,-,-,-,-
2026-04-21 14:39:03:522,Y,-1091871,-18.60,TPOS_S,-,-,-,-
2026-04-21 14:39:03:723,X,-1129479,-19.24,TPOS_E,-1128904,-19.2287,575,0.0098
2026-04-21 14:39:03:924,Z,-2579391,-29.29,TPOS_E,-2580275,-29.3000,-884,-0.0100
2026-04-21 14:39:05:933,Y,-827446,-14.09,TPOS_E,-827396,-14.0931,50,0.0009
