DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-02-25 16:27:47:736,Z,-2897327,-32.90,TPOS,-2985391,-33.9002,-88064,-1.0000
2026-02-25 16:27:48:046,Z,-2897327,-32.90,TPOS_S,-,-,-,-
2026-02-25 16:27:48:650,Z,-2986269,-33.91,TPOS_E,-2985391,-33.9002,878,0.0100
