DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-02-23 10:29:17:404,H,851842,-24.97,TPOS_L,-,-,-,-
2026-02-23 10:30:04:800,Y,-956407,-16.29,TPOS_R,-,-,-,-
2026-02-23 10:30:30:898,Y,-956407,-16.29,TPOS_Z,-,-,-,-
2026-02-23 10:30:30:899,Y,0,0.00,TPOS_I,-,-,-,-
2026-02-23 10:30:48:219,Y,0,0.00,TPOS_Z,-,-,-,-
2026-02-23 10:30:48:221,Y,0,0.00,TPOS_I,-,-,-,-
2026-02-23 10:31:10:997,Z,0,0.00,TPOS,-2397542,-27.2250,-2397542,-27.2250
2026-02-23 10:31:11:021,X,0,0.00,TPOS,-1199824,-20.4367,-1199824,-20.4367
2026-02-23 10:31:11:044,Y,0,0.00,TPOS,-803572,-13.6873,-803572,-13.6873
2026-02-23 10:31:11:088,N,-4662989,58.25,TPOS,-838209,10.4700,3824780,-47.7750
2026-02-23 10:31:11:109,R,1079146,55.14,TPOS,-1174186,-60.0000,-2253332,-115.1435
2026-02-23 10:31:11:362,Z,0,0.00,TPOS_S,-,-,-,-
2026-02-23 10:31:11:508,X,0,0.00,TPOS_S,-,-,-,-
2026-02-23 10:31:11:633,Y,0,0.00,TPOS_S,-,-,-,-
2026-02-23 10:31:11:802,V,-656488,19.24,TPOS,852929,-25.0000,1509417,-44.2422
2026-02-23 10:31:11:887,N,-4662989,58.25,TPOS_S,-,-,-,-
2026-02-23 10:31:12:035,R,1079146,55.14,TPOS_S,-,-,-,-
2026-02-23 10:31:12:163,V,-656488,19.24,TPOS_S,-,-,-,-
2026-02-23 10:31:16:580,Y,-804271,-13.70,TPOS_E,-803572,-13.6873,699,0.0119
2026-02-23 10:31:17:990,X,-1200493,-20.45,TPOS_E,-1199824,-20.4367,669,0.0114
2026-02-23 10:31:27:030,R,-1174514,-60.02,TPOS_E,-1174186,-60.0000,328,0.0168
