DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-01-06 13:21:15:780,X,-943773,-16.08,TPOS,-1125502,-19.1708,-181729,-3.0954
2026-01-06 13:21:15:802,Y,-1323166,-22.54,TPOS,-790465,-13.4640,532701,9.0735
2026-01-06 13:21:15:823,V,783452,-22.96,TPOS,1202612,-35.2495,419160,-12.2859
2026-01-06 13:21:15:845,H,906949,-26.58,TPOS,472808,-13.8584,-434141,12.7250
2026-01-06 13:21:16:075,X,-943773,-16.08,TPOS_S,-,-,-,-
2026-01-06 13:21:16:221,Y,-1323166,-22.54,TPOS_S,-,-,-,-
2026-01-06 13:21:16:326,V,783452,-22.96,TPOS_S,-,-,-,-
2026-01-06 13:21:16:471,H,906949,-26.58,TPOS_S,-,-,-,-
2026-01-06 13:21:17:075,X,-1126203,-19.18,TPOS_E,-1125502,-19.1708,701,0.0119
2026-01-06 13:21:18:480,V,1203679,-35.28,TPOS_E,1202612,-35.2495,-1067,0.0313
2026-01-06 13:21:18:681,H,471763,-13.83,TPOS_E,472808,-13.8584,1045,-0.0306
2026-01-06 13:21:20:890,Y,-790440,-13.46,TPOS_E,-790465,-13.4640,-25,-0.0004
