DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-01-06 16:28:03:924,P,-1232316,-125.94,TPOS,-1197124,-122.3441,35192,3.5966
2026-01-06 16:28:03:946,V,1323728,-38.80,TPOS,436090,-12.7821,-887638,26.0173
2026-01-06 16:28:03:968,H,1092953,-32.04,TPOS,1047037,-30.6895,-45916,1.3458
2026-01-06 16:28:03:989,N,-3021366,37.74,TPOS,-3378098,42.1955,-356732,4.4559
2026-01-06 16:28:04:219,P,-1232316,-125.94,TPOS_S,-,-,-,-
2026-01-06 16:28:04:345,V,1323728,-38.80,TPOS_S,-,-,-,-
2026-01-06 16:28:04:493,H,1092953,-32.04,TPOS_S,-,-,-,-
2026-01-06 16:28:04:493,P,-1196227,-122.25,TPOS_E,-1197124,-122.3441,-897,-0.0917
2026-01-06 16:28:04:598,N,-3021366,37.74,TPOS_S,-,-,-,-
2026-01-06 16:28:04:799,H,1045792,-30.65,TPOS_E,1047037,-30.6895,1245,-0.0365
2026-01-06 16:28:06:408,N,-3379444,42.21,TPOS_E,-3378098,42.1955,1346,-0.0168
2026-01-06 16:28:09:822,V,435586,-12.77,TPOS_E,436090,-12.7821,504,-0.0148
