DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-01-06 12:48:39:730,X,-1160484,-19.77,TPOS,-1151085,-19.6065,9399,0.1601
2026-01-06 12:48:39:752,Y,-821478,-13.99,TPOS,-809411,-13.7868,12067,0.2055
2026-01-06 12:48:40:027,X,-1160484,-19.77,TPOS_S,-,-,-,-
2026-01-06 12:48:40:173,Y,-821478,-13.99,TPOS_S,-,-,-,-
2026-01-06 12:48:40:375,X,-1151397,-19.61,TPOS_E,-1151085,-19.6065,312,0.0053
2026-01-06 12:48:40:576,Y,-809520,-13.79,TPOS_E,-809411,-13.7868,109,0.0019
