DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-02-02 11:31:51:202,P,-1045605,-106.86,TPOS,-9784,-0.9999,1035821,105.8592
2026-02-02 11:31:51:224,Z,-3161556,-35.90,TPOS,-2397542,-27.2250,764014,8.6757
2026-02-02 11:31:51:246,X,-1008267,-17.17,TPOS,-1199824,-20.4367,-191557,-3.2628
2026-02-02 11:31:51:267,Y,-651128,-11.09,TPOS,-803572,-13.6873,-152444,-2.5966
2026-02-02 11:31:51:289,V,926862,-27.17,TPOS,852929,-25.0000,-73933,2.1670
2026-02-02 11:31:51:310,H,887019,-26.00,TPOS,852929,-25.0000,-34090,0.9992
2026-02-02 11:31:51:332,N,-2480785,30.99,TPOS,-838209,10.4700,1642576,-20.5173
2026-02-02 11:31:51:583,P,-1045605,-106.86,TPOS_S,-,-,-,-
2026-02-02 11:31:51:728,Z,-3161556,-35.90,TPOS_S,-,-,-,-
2026-02-02 11:31:51:855,X,-1008267,-17.17,TPOS_S,-,-,-,-
2026-02-02 11:31:51:959,Y,-651128,-11.09,TPOS_S,-,-,-,-
2026-02-02 11:31:52:105,V,926862,-27.17,TPOS_S,-,-,-,-
2026-02-02 11:31:52:231,H,887019,-26.00,TPOS_S,-,-,-,-
2026-02-02 11:31:52:376,N,-2480785,30.99,TPOS_S,-,-,-,-
2026-02-02 11:31:52:578,H,851683,-24.96,TPOS_E,852929,-25.0000,1246,-0.0365
2026-02-02 11:31:52:779,V,852590,-24.99,TPOS_E,852929,-25.0000,339,-0.0099
2026-02-02 11:31:52:981,Y,-804184,-13.70,TPOS_E,-803572,-13.6873,612,0.0104
2026-02-02 11:31:52:981,X,-1200439,-20.45,TPOS_E,-1199824,-20.4367,615,0.0105
2026-02-02 11:31:55:593,Z,-2396423,-27.21,TPOS_E,-2397542,-27.2250,-1119,-0.0127
2026-02-02 11:31:57:602,P,-9310,-0.95,TPOS_E,-9784,-0.9999,-474,-0.0484
2026-02-02 11:31:59:612,N,-836824,10.45,TPOS_E,-838209,10.4700,-1385,0.0173
