DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-02-02 13:40:30:803,Z,-3161542,-35.90,TPOS,-3073433,-34.9000,88109,1.0005
2026-02-02 13:40:30:824,X,-1028094,-17.51,TPOS,-1199824,-20.4367,-171730,-2.9251
2026-02-02 13:40:30:847,Y,-786557,-13.40,TPOS,-803572,-13.6873,-17015,-0.2898
2026-02-02 13:40:31:079,Z,-3161542,-35.90,TPOS_S,-,-,-,-
2026-02-02 13:40:31:227,X,-1028094,-17.51,TPOS_S,-,-,-,-
2026-02-02 13:40:31:353,Y,-786557,-13.40,TPOS_S,-,-,-,-
2026-02-02 13:40:31:556,Y,-804147,-13.70,TPOS_E,-803572,-13.6873,575,0.0098
2026-02-02 13:40:31:768,Z,-3072703,-34.89,TPOS_E,-3073433,-34.9000,-730,-0.0083
2026-02-02 13:40:32:373,X,-1200451,-20.45,TPOS_E,-1199824,-20.4367,627,0.0107
