DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-02-02 13:48:17:116,Y,-804187,-13.70,TPOS,-769145,-13.1009,35042,0.5969
2026-02-02 13:48:17:265,X,-1199993,-20.44,TPOS,-1027157,-17.4956,172836,2.9439
2026-02-02 13:48:17:371,Y,-804187,-13.70,TPOS_S,-,-,-,-
2026-02-02 13:48:17:477,X,-1199993,-20.44,TPOS_S,-,-,-,-
2026-02-02 13:48:18:460,Y,-769621,-13.11,TPOS_E,-769145,-13.1009,476,0.0081
2026-02-02 13:48:18:665,X,-1026769,-17.49,TPOS_E,-1027157,-17.4956,-388,-0.0066
2026-02-02 13:48:19:137,P,-1018616,-104.10,TPOS,-965009,-98.6224,53607,5.4785
2026-02-02 13:48:19:160,N,-2700311,33.73,TPOS,-3142986,39.2588,-442675,5.5294
2026-02-02 13:48:19:277,Y,-769621,-13.11,TPOS,-831012,-14.1547,-61391,-1.0457
2026-02-02 13:48:19:398,X,-1026769,-17.49,TPOS,-1073565,-18.2861,-46796,-0.7971
2026-02-02 13:48:19:482,P,-1018616,-104.10,TPOS_S,-,-,-,-
2026-02-02 13:48:19:630,N,-2700311,33.73,TPOS_S,-,-,-,-
2026-02-02 13:48:19:757,Y,-769621,-13.11,TPOS_S,-,-,-,-
2026-02-02 13:48:19:889,X,-1026769,-17.49,TPOS_S,-,-,-,-
2026-02-02 13:48:20:092,P,-964515,-98.57,TPOS_E,-965009,-98.6224,-494,-0.0505
2026-02-02 13:48:20:297,Y,-831678,-14.17,TPOS_E,-831012,-14.1547,666,0.0113
2026-02-02 13:48:20:299,X,-1074215,-18.30,TPOS_E,-1073565,-18.2861,650,0.0111
2026-02-02 13:48:21:713,N,-3144335,39.28,TPOS_E,-3142986,39.2588,1349,-0.0169
