DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-01-07 14:22:03:537,P,-9165,-0.94,TPOS,-1473466,-150.5859,-1464301,-149.6492
2026-01-07 14:22:03:559,R,-1212875,-61.98,TPOS,-1213326,-62.0000,-451,-0.0230
2026-01-07 14:22:03:834,P,-9165,-0.94,TPOS_S,-,-,-,-
2026-01-07 14:22:03:980,R,-1212875,-61.98,TPOS_S,-,-,-,-
2026-01-07 14:22:04:181,R,-1212897,-61.98,TPOS_E,-1213326,-62.0000,-429,-0.0219
2026-01-07 14:22:11:207,P,-1474526,-150.69,TPOS_E,-1473466,-150.5859,1060,0.1083
