DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-04-23 09:44:12:193,Z,-4403327,-50.00,TPOS_E,-4403200,-50.0000,127,0.0014
2026-04-23 09:44:30:923,Y,-804108,-13.70,TPOS_Z,-,-,-,-
2026-04-23 09:44:30:924,Y,0,0.00,TPOS_I,-,-,-,-
2026-04-23 09:44:31:795,X,-970131,-16.52,TPOS_Z,-,-,-,-
2026-04-23 09:44:31:795,X,0,0.00,TPOS_I,-,-,-,-
2026-04-23 09:44:32:389,P,-9484,-0.97,TPOS_Z,-,-,-,-
2026-04-23 09:44:32:411,P,0,0.00,TPOS_I,-,-,-,-
2026-04-23 09:44:32:656,Y,0,0.00,TPOS,-1144831,-19.5000,-1144831,-19.5000
2026-04-23 09:44:32:923,Y,0,0.00,TPOS_S,-,-,-,-
2026-04-23 09:44:39:338,Y,-1145445,-19.51,TPOS_E,-1144831,-19.5000,614,0.0105
2026-04-23 09:44:39:562,P,0,0.00,TPOS,-1614506,-164.9999,-1614506,-164.9999
2026-04-23 09:44:39:584,Y,-1145445,-19.51,TPOS,-176127,-3.0000,969318,16.5105
2026-04-23 09:44:39:610,X,0,0.00,TPOS,-1291605,-22.0000,-1291605,-22.0000
2026-04-23 09:44:39:933,P,0,0.00,TPOS_S,-,-,-,-
2026-04-23 09:44:39:933,Y,-1145445,-19.51,TPOS_S,-,-,-,-
2026-04-23 09:44:40:234,X,0,0.00,TPOS_S,-,-,-,-
2026-04-23 09:44:44:638,H,851792,-24.97,TPOS_Z,-,-,-,-
2026-04-23 09:44:44:639,H,0,0.00,TPOS_I,-,-,-,-
2026-04-23 09:44:45:238,H,0,0.00,TPOS,1671740,-49.0000,1671740,-49.0000
2026-04-23 09:44:45:422,H,0,0.00,TPOS_S,-,-,-,-
2026-04-23 09:44:45:828,N,-2913127,36.39,TPOS_Z,-,-,-,-
2026-04-23 09:44:45:829,N,0,0.00,TPOS_I,-,-,-,-
2026-04-23 09:44:46:240,N,0,0.00,TPOS,-5564043,69.5000,-5564043,69.5000
2026-04-23 09:44:46:423,N,0,0.00,TPOS_S,-,-,-,-
2026-04-23 09:44:46:826,X,-1292191,-22.01,TPOS_E,-1291605,-22.0000,586,0.0100
2026-04-23 09:44:47:255,X,-1292191,-22.01,TPOS,-176127,-3.0000,1116064,19.0100
2026-04-23 09:44:47:440,X,-1292191,-22.01,TPOS_S,-,-,-,-
2026-04-23 09:44:48:443,Y,-176231,-3.00,TPOS_E,-176127,-3.0000,104,0.0018
2026-04-23 09:44:49:045,P,-1614987,-165.05,TPOS_E,-1614506,-164.9999,481,0.0492
2026-04-23 09:44:49:469,P,-1614987,-165.05,TPOS,-9784,-0.9999,1605203,164.0492
2026-04-23 09:44:49:653,P,-1614987,-165.05,TPOS_S,-,-,-,-
2026-04-23 09:44:52:459,Z,-4403327,-50.00,TPOS_Z,-,-,-,-
2026-04-23 09:44:52:460,Z,0,0.00,TPOS_I,-,-,-,-
2026-04-23 09:44:52:872,Z,0,0.00,TPOS,-4403200,-50.0000,-4403200,-50.0000
2026-04-23 09:44:53:057,Z,0,0.00,TPOS_S,-,-,-,-
2026-04-23 09:44:53:258,H,1672790,-49.03,TPOS_E,1671740,-49.0000,-1050,0.0308
2026-04-23 09:44:53:685,H,1672790,-49.03,TPOS,852929,-25.0000,-819861,24.0308
2026-04-23 09:44:53:888,H,1672790,-49.03,TPOS_S,-,-,-,-
2026-04-23 09:44:56:896,X,-175995,-3.00,TPOS_E,-176127,-3.0000,-132,-0.0022
2026-04-23 09:44:57:701,H,851778,-24.97,TPOS_E,852929,-25.0000,1151,-0.0337
2026-04-23 09:44:59:223,P,-9645,-0.99,TPOS_E,-9784,-0.9999,-139,-0.0142
2026-04-23 09:45:03:553,V,852570,-24.99,TPOS_Z,-,-,-,-
2026-04-23 09:45:03:553,V,0,0.00,TPOS_I,-,-,-,-
2026-04-23 09:45:04:152,V,0,0.00,TPOS,1671740,-49.0000,1671740,-49.0000
2026-04-23 09:45:04:356,V,0,0.00,TPOS_S,-,-,-,-
2026-04-23 09:45:11:775,N,-5565157,69.51,TPOS_E,-5564043,69.5000,1114,-0.0139
2026-04-23 09:45:12:200,N,-5565157,69.51,TPOS,-838209,10.4700,4726948,-59.0439
2026-04-23 09:45:12:384,N,-5565157,69.51,TPOS_S,-,-,-,-
2026-04-23 09:45:12:585,V,1672573,-49.02,TPOS_E,1671740,-49.0000,-833,0.0244
2026-04-23 09:45:12:586,R,-2059519,-105.24,TPOS_Z,-,-,-,-
2026-04-23 09:45:12:587,R,0,0.00,TPOS_I,-,-,-,-
2026-04-23 09:45:12:836,V,1672573,-49.02,TPOS,852929,-25.0000,-819644,24.0244
2026-04-23 09:45:13:003,R,0,0.00,TPOS,-2328803,-119.0000,-2328803,-119.0000
2026-04-23 09:45:13:126,V,1672573,-49.02,TPOS_S,-,-,-,-
2026-04-23 09:45:13:230,R,0,0.00,TPOS_S,-,-,-,-
2026-04-23 09:45:18:443,V,852577,-24.99,TPOS_E,852929,-25.0000,352,-0.0103
2026-04-23 09:45:18:668,X,-175995,-3.00,TPOS,-1199824,-20.4367,-1023829,-17.4389
2026-04-23 09:45:18:690,Y,-176231,-3.00,TPOS,-803572,-13.6873,-627341,-10.6855
2026-04-23 09:45:18:853,X,-175995,-3.00,TPOS_S,-,-,-,-
2026-04-23 09:45:18:976,Y,-176231,-3.00,TPOS_S,-,-,-,-
2026-04-23 09:45:22:506,Y,-804118,-13.70,TPOS_E,-803572,-13.6873,546,0.0093
2026-04-23 09:45:22:708,Z,-4121754,-46.80,TIMEOUT,-4403200,-50.0000,-281446,-3.1959
