DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2025-12-09 12:36:28:400,Y,-804350,-13.70,TPOS_Z,-,-,-,-
2025-12-09 12:36:28:400,Y,0,0.00,TPOS_I,-,-,-,-
2025-12-09 12:36:29:737,P,-9152,-0.94,TPOS_Z,-,-,-,-
2025-12-09 12:36:29:798,P,0,0.00,TPOS_I,-,-,-,-
2025-12-09 12:36:30:043,Y,0,0.00,TPOS,-1144831,-19.5000,-1144831,-19.5000
2025-12-09 12:36:30:314,Y,0,0.00,TPOS_S,-,-,-,-
2025-12-09 12:36:31:520,X,-1200468,-20.45,TPOS_Z,-,-,-,-
2025-12-09 12:36:31:521,X,0,0.00,TPOS_I,-,-,-,-
2025-12-09 12:36:33:518,N,-837009,10.46,TPOS_Z,-,-,-,-
2025-12-09 12:36:33:719,N,0,0.00,TPOS_I,-,-,-,-
2025-12-09 12:36:36:140,Y,-1145560,-19.51,TPOS_E,-1144831,-19.5000,729,0.0124
2025-12-09 12:36:36:362,P,0,0.00,TPOS,-1614506,-164.9999,-1614506,-164.9999
2025-12-09 12:36:36:385,Y,-1145560,-19.51,TPOS,-176127,-3.0000,969433,16.5124
2025-12-09 12:36:36:407,N,0,0.00,TPOS,-5564043,69.5000,-5564043,69.5000
2025-12-09 12:36:36:428,X,0,0.00,TPOS,-1291605,-22.0000,-1291605,-22.0000
2025-12-09 12:36:36:752,P,0,0.00,TPOS_S,-,-,-,-
2025-12-09 12:36:36:752,Y,-1145560,-19.51,TPOS_S,-,-,-,-
2025-12-09 12:36:37:053,N,0,0.00,TPOS_S,-,-,-,-
2025-12-09 12:36:37:053,X,0,0.00,TPOS_S,-,-,-,-
2025-12-09 12:36:37:638,Z,-3072411,-34.89,TPOS_Z,-,-,-,-
2025-12-09 12:36:37:638,Z,0,0.00,TPOS_I,-,-,-,-
2025-12-09 12:36:38:050,Z,0,0.00,TPOS,-4403200,-50.0000,-4403200,-50.0000
2025-12-09 12:36:38:238,Z,0,0.00,TPOS_S,-,-,-,-
