DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-03-18 11:44:56:560,P,-8931,-0.91,TPOS,-48924,-5.0000,-39993,-4.0872
2026-03-18 11:44:56:582,Z,-3072668,-34.89,TPOS,-440320,-5.0000,2632348,29.8913
2026-03-18 11:44:56:607,X,-1200381,-20.45,TPOS,-293546,-5.0000,906835,15.4462
2026-03-18 11:44:56:629,Y,-803951,-13.69,TPOS,-293546,-5.0000,510405,8.6938
2026-03-18 11:44:56:651,V,852382,-24.98,TPOS,170585,-5.0000,-681797,19.9840
2026-03-18 11:44:56:674,H,851681,-24.96,TPOS,170585,-5.0000,-681096,19.9634
2026-03-18 11:44:56:696,N,-837039,10.46,TPOS,-400290,5.0000,436749,-5.4554
2026-03-18 11:44:56:721,R,-1173712,-59.98,TPOS,-97848,-5.0000,1075864,54.9758
2026-03-18 11:44:56:846,P,-8931,-0.91,TPOS_S,-,-,-,-
2026-03-18 11:44:56:992,Z,-3072668,-34.89,TPOS_S,-,-,-,-
2026-03-18 11:44:57:116,X,-1200381,-20.45,TPOS_S,-,-,-,-
2026-03-18 11:44:57:159,P,-49891,-5.10,TPOS_E,-48924,-5.0000,967,0.0988
2026-03-18 11:44:57:229,P,-49891,-5.10,TPOS,-1556767,-159.0991,-1506876,-154.0003
2026-03-18 11:44:57:230,Y,-803951,-13.69,TPOS_S,-,-,-,-
2026-03-18 11:44:57:357,V,852382,-24.98,TPOS_S,-,-,-,-
2026-03-18 11:44:57:503,H,851681,-24.96,TPOS_S,-,-,-,-
2026-03-18 11:44:57:628,N,-837039,10.46,TPOS_S,-,-,-,-
2026-03-18 11:44:57:775,R,-1173712,-59.98,TPOS_S,-,-,-,-
2026-03-18 11:44:57:899,P,-49891,-5.10,TPOS_S,-,-,-,-
2026-03-18 11:44:59:905,N,-399217,4.99,TPOS_E,-400290,5.0000,-1073,0.0134
2026-03-18 11:45:00:331,N,-399217,4.99,TPOS,-5084835,63.5142,-4685618,58.5277
2026-03-18 11:45:00:537,N,-399217,4.99,TPOS_S,-,-,-,-
2026-03-18 11:45:00:738,H,169711,-4.97,TPOS_E,170585,-5.0000,874,-0.0256
2026-03-18 11:45:01:163,H,169711,-4.97,TPOS,1467784,-43.0219,1298073,-38.0475
2026-03-18 11:45:01:350,V,169877,-4.98,TPOS_E,170585,-5.0000,708,-0.0208
2026-03-18 11:45:01:350,H,169711,-4.97,TPOS_S,-,-,-,-
2026-03-18 11:45:01:776,V,169877,-4.98,TPOS,819251,-24.0129,649374,-19.0336
2026-03-18 11:45:01:961,V,169877,-4.98,TPOS_S,-,-,-,-
2026-03-18 11:45:04:367,R,-97576,-4.99,TPOS_E,-97848,-5.0000,-272,-0.0139
2026-03-18 11:45:04:794,R,-97576,-4.99,TPOS,-2212014,-113.0321,-2114438,-108.0461
2026-03-18 11:45:04:982,R,-97576,-4.99,TPOS_S,-,-,-,-
2026-03-18 11:45:05:185,Y,-294056,-5.01,TPOS_E,-293546,-5.0000,510,0.0087
2026-03-18 11:45:05:186,V,820295,-24.04,TPOS_E,819251,-24.0129,-1044,0.0306
2026-03-18 11:45:05:594,P,-1557761,-159.20,TPOS_E,-1556767,-159.0991,994,0.1016
2026-03-18 11:45:05:617,Y,-294056,-5.01,TPOS,-836810,-14.2534,-542754,-9.2448
2026-03-18 11:45:05:640,V,820295,-24.04,TPOS,170585,-5.0000,-649710,19.0435
2026-03-18 11:45:05:663,P,-1557761,-159.20,TPOS,-48924,-5.0000,1508837,154.2007
2026-03-18 11:45:05:707,X,-293476,-5.00,TPOS_E,-293546,-5.0000,-70,-0.0012
2026-03-18 11:45:05:776,X,-293476,-5.00,TPOS,-910267,-15.5046,-616791,-10.5058
2026-03-18 11:45:05:798,Y,-294056,-5.01,TPOS_S,-,-,-,-
2026-03-18 11:45:05:944,V,820295,-24.04,TPOS_S,-,-,-,-
2026-03-18 11:45:06:069,P,-1557761,-159.20,TPOS_S,-,-,-,-
2026-03-18 11:45:06:194,X,-293476,-5.00,TPOS_S,-,-,-,-
2026-03-18 11:45:07:600,H,1468949,-43.06,TPOS_E,1467784,-43.0219,-1165,0.0341
2026-03-18 11:45:08:026,H,1468949,-43.06,TPOS,170585,-5.0000,-1298364,38.0560
2026-03-18 11:45:08:212,H,1468949,-43.06,TPOS_S,-,-,-,-
2026-03-18 11:45:09:417,Y,-837162,-14.26,TPOS_E,-836810,-14.2534,352,0.0060
2026-03-18 11:45:09:622,X,-910877,-15.52,TPOS_E,-910267,-15.5046,610,0.0104
2026-03-18 11:45:09:827,V,169925,-4.98,TPOS_E,170585,-5.0000,660,-0.0193
2026-03-18 11:45:09:849,Y,-837162,-14.26,TPOS,-293546,-5.0000,543616,9.2594
2026-03-18 11:45:09:872,X,-910877,-15.52,TPOS,-293546,-5.0000,617331,10.5150
2026-03-18 11:45:09:895,V,169925,-4.98,TPOS,819251,-24.0129,649326,-19.0322
2026-03-18 11:45:10:039,Y,-837162,-14.26,TPOS_S,-,-,-,-
2026-03-18 11:45:10:170,X,-910877,-15.52,TPOS_S,-,-,-,-
2026-03-18 11:45:10:296,V,169925,-4.98,TPOS_S,-,-,-,-
2026-03-18 11:45:10:700,Z,-439753,-4.99,TPOS_E,-440320,-5.0000,-567,-0.0064
2026-03-18 11:45:11:128,Z,-439753,-4.99,TPOS,-3875407,-44.0067,-3435654,-39.0131
2026-03-18 11:45:11:315,Z,-439753,-4.99,TPOS_S,-,-,-,-
2026-03-18 11:45:13:522,V,820291,-24.04,TPOS_E,819251,-24.0129,-1040,0.0305
2026-03-18 11:45:13:523,P,-48058,-4.91,TPOS_E,-48924,-5.0000,-866,-0.0885
2026-03-18 11:45:13:949,P,-48058,-4.91,TPOS,-1556767,-159.0991,-1508709,-154.1876
2026-03-18 11:45:13:971,V,820291,-24.04,TPOS,170585,-5.0000,-649706,19.0434
2026-03-18 11:45:14:137,P,-48058,-4.91,TPOS_S,-,-,-,-
2026-03-18 11:45:14:180,H,169687,-4.97,TPOS_E,170585,-5.0000,898,-0.0263
2026-03-18 11:45:14:245,H,169687,-4.97,TPOS,1467784,-43.0219,1298097,-38.0482
2026-03-18 11:45:14:267,V,820291,-24.04,TPOS_S,-,-,-,-
2026-03-18 11:45:14:433,H,169687,-4.97,TPOS_S,-,-,-,-
2026-03-18 11:45:15:840,X,-293491,-5.00,TPOS_E,-293546,-5.0000,-55,-0.0009
2026-03-18 11:45:16:264,X,-293491,-5.00,TPOS,-910267,-15.5046,-616776,-10.5056
2026-03-18 11:45:16:450,X,-293491,-5.00,TPOS_S,-,-,-,-
2026-03-18 11:45:16:854,R,-2212444,-113.05,TPOS_E,-2212014,-113.0321,430,0.0220
2026-03-18 11:45:17:280,R,-2212444,-113.05,TPOS,-97848,-5.0000,2114596,108.0542
2026-03-18 11:45:17:468,R,-2212444,-113.05,TPOS_S,-,-,-,-
2026-03-18 11:45:18:072,V,169948,-4.98,TPOS_E,170585,-5.0000,637,-0.0187
2026-03-18 11:45:18:072,Y,-294046,-5.01,TPOS_E,-293546,-5.0000,500,0.0085
2026-03-18 11:45:18:497,Y,-294046,-5.01,TPOS,-836810,-14.2534,-542764,-9.2449
