DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-04-17 15:52:02:190,P,-1229306,-125.63,TPOS,-1210553,-123.7166,18753,1.9165
2026-04-17 15:52:02:215,V,638233,-18.71,TPOS,657981,-19.2859,19748,-0.5788
2026-04-17 15:52:02:237,H,932634,-27.34,TPOS,1057901,-31.0079,125267,-3.6717
2026-04-17 15:52:02:258,N,-3613544,45.14,TPOS,-3739425,46.7088,-125881,1.5724
2026-04-17 15:52:02:483,P,-1229306,-125.63,TPOS_S,-,-,-,-
2026-04-17 15:52:02:627,V,638233,-18.71,TPOS_S,-,-,-,-
2026-04-17 15:52:02:690,P,-1209959,-123.66,TPOS_E,-1210553,-123.7166,-594,-0.0607
2026-04-17 15:52:02:752,H,932634,-27.34,TPOS_S,-,-,-,-
2026-04-17 15:52:02:814,V,658851,-19.31,TPOS_E,657981,-19.2859,-870,0.0255
2026-04-17 15:52:02:876,N,-3613544,45.14,TPOS_S,-,-,-,-
2026-04-17 15:52:03:479,H,1058975,-31.04,TPOS_E,1057901,-31.0079,-1074,0.0315
2026-04-17 15:52:03:680,N,-3740672,46.72,TPOS_E,-3739425,46.7088,1247,-0.0156
