DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-01-24 03:34:34:817,Y,-804288,-13.70,TPOS_Z,-,-,-,-
2026-01-24 03:34:34:818,Y,0,0.00,TPOS_I,-,-,-,-
2026-01-24 03:34:36:129,P,-9277,-0.95,TPOS_Z,-,-,-,-
2026-01-24 03:34:36:193,P,0,0.00,TPOS_I,-,-,-,-
2026-01-24 03:34:36:438,Y,0,0.00,TPOS,-1144831,-19.5000,-1144831,-19.5000
2026-01-24 03:34:36:708,Y,0,0.00,TPOS_S,-,-,-,-
2026-01-24 03:34:37:912,X,-1200468,-20.45,TPOS_Z,-,-,-,-
2026-01-24 03:34:37:913,X,0,0.00,TPOS_I,-,-,-,-
2026-01-24 03:34:39:908,N,-836739,10.45,TPOS_Z,-,-,-,-
2026-01-24 03:34:39:909,N,0,0.00,TPOS_I,-,-,-,-
2026-01-24 03:34:42:703,Y,-1145563,-19.51,TPOS_E,-1144831,-19.5000,732,0.0125
2026-01-24 03:34:42:928,P,0,0.00,TPOS,-1614506,-164.9999,-1614506,-164.9999
2026-01-24 03:34:42:951,Y,-1145563,-19.51,TPOS,-176127,-3.0000,969436,16.5125
2026-01-24 03:34:42:975,N,0,0.00,TPOS,-5564043,69.5000,-5564043,69.5000
2026-01-24 03:34:42:998,X,0,0.00,TPOS,-1291605,-22.0000,-1291605,-22.0000
2026-01-24 03:34:43:321,P,0,0.00,TPOS_S,-,-,-,-
2026-01-24 03:34:43:321,Y,-1145563,-19.51,TPOS_S,-,-,-,-
2026-01-24 03:34:43:623,Z,-3072683,-34.89,TPOS_Z,-,-,-,-
2026-01-24 03:34:43:623,N,0,0.00,TPOS_S,-,-,-,-
2026-01-24 03:34:43:623,Z,0,0.00,TPOS_I,-,-,-,-
2026-01-24 03:34:43:623,X,0,0.00,TPOS_S,-,-,-,-
2026-01-24 03:34:43:943,Z,0,0.00,TPOS,-4403200,-50.0000,-4403200,-50.0000
