DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-01-27 16:49:33:989,P,-1053342,-107.65,TPOS,-1050569,-107.3665,2773,0.2834
2026-01-27 16:49:34:012,V,856004,-25.09,TPOS,731937,-21.4536,-124067,3.6365
2026-01-27 16:49:34:034,H,792456,-23.23,TPOS,635594,-18.6297,-156862,4.5977
2026-01-27 16:49:34:056,N,-4194000,52.39,TPOS,-4183423,52.2548,10577,-0.1321
2026-01-27 16:49:34:288,P,-1053342,-107.65,TPOS_S,-,-,-,-
2026-01-27 16:49:34:394,P,-1050321,-107.34,TPOS_E,-1050569,-107.3665,-248,-0.0253
2026-01-27 16:49:34:416,V,856004,-25.09,TPOS_S,-,-,-,-
2026-01-27 16:49:34:562,H,792456,-23.23,TPOS_S,-,-,-,-
2026-01-27 16:49:34:668,N,-4194000,52.39,TPOS_S,-,-,-,-
2026-01-27 16:49:34:870,N,-4182270,52.24,TPOS_E,-4183423,52.2548,-1153,0.0144
2026-01-27 16:49:35:272,V,731604,-21.44,TPOS_E,731937,-21.4536,333,-0.0098
2026-01-27 16:49:35:474,H,634392,-18.59,TPOS_E,635594,-18.6297,1202,-0.0352
