DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2026-01-27 16:43:05:806,P,-1483499,-151.61,TPOS,-1493283,-152.6111,-9784,-0.9999
2026-01-27 16:43:06:080,P,-1483499,-151.61,TPOS_S,-,-,-,-
2026-01-27 16:43:06:281,P,-1493779,-152.66,TPOS_E,-1493283,-152.6111,496,0.0507
