DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2025-09-04 14:58:00:460,P,-9478,-0.97,TPOS,-1472990,-150.5372,-1463512,-149.5686
2025-09-04 14:58:00:482,R,-1201375,-61.39,TPOS,-1201584,-61.4000,-209,-0.0107
2025-09-04 14:58:00:757,P,-9478,-0.97,TPOS_S,-,-,-,-
2025-09-04 14:58:00:861,R,-1201375,-61.39,TPOS_S,-,-,-,-
2025-09-04 14:58:01:063,R,-1201405,-61.39,TPOS_E,-1201584,-61.4000,-179,-0.0091
2025-09-04 14:58:09:495,P,-1473550,-150.59,TPOS_E,-1472990,-150.5372,560,0.0572
