DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2025-09-04 13:30:31:944,Z,-3038822,-34.51,TPOS,-2862080,-32.5000,176742,2.0070
2025-09-04 13:30:31:965,X,-858385,-14.62,TPOS,-1139178,-19.4037,-280793,-4.7828
2025-09-04 13:30:31:987,Y,-473901,-8.07,TPOS,-805650,-13.7227,-331749,-5.6507
2025-09-04 13:30:32:008,H,787021,-23.07,TPOS,823291,-24.1313,36270,-1.0631
2025-09-04 13:30:32:238,Z,-3038822,-34.51,TPOS_S,-,-,-,-
2025-09-04 13:30:32:363,X,-858385,-14.62,TPOS_S,-,-,-,-
2025-09-04 13:30:32:508,Y,-473901,-8.07,TPOS_S,-,-,-,-
2025-09-04 13:30:32:635,H,787021,-23.07,TPOS_S,-,-,-,-
2025-09-04 13:30:33:037,H,824085,-24.15,TPOS_E,823291,-24.1313,-794,0.0233
2025-09-04 13:30:33:439,Z,-2861283,-32.49,TPOS_E,-2862080,-32.5000,-797,-0.0091
2025-09-04 13:30:34:444,X,-1139519,-19.41,TPOS_E,-1139178,-19.4037,341,0.0058
2025-09-04 13:30:34:645,Y,-806199,-13.73,TPOS_E,-805650,-13.7227,549,0.0094
