DateTime,Axis,CurPosCount,CurPosUnit,CmdID,TgtPosCount,TgtPosUnit,DiffCount,DiffUnit
2025-09-04 15:23:03:603,P,-968413,-98.97,TPOS,-968801,-99.0099,-388,-0.0397
2025-09-04 15:23:03:625,R,-1201436,-61.39,TPOS,-1201584,-61.4000,-148,-0.0076
2025-09-04 15:23:03:896,P,-968413,-98.97,TPOS_S,-,-,-,-
2025-09-04 15:23:03:980,P,-968462,-98.98,TPOS_E,-968801,-99.0099,-339,-0.0346
2025-09-04 15:23:04:022,R,-1201436,-61.39,TPOS_S,-,-,-,-
2025-09-04 15:23:04:223,R,-1201449,-61.39,TPOS_E,-1201584,-61.4000,-135,-0.0069
2025-09-04 15:23:04:446,P,-968462,-98.98,TPOS,-973694,-99.5100,-5232,-0.5347
2025-09-04 15:23:04:635,P,-968462,-98.98,TPOS_S,-,-,-,-
2025-09-04 15:23:04:837,P,-974209,-99.56,TPOS_E,-973694,-99.5100,515,0.0526
2025-09-04 15:23:05:061,P,-974209,-99.56,TPOS,-978586,-100.0099,-4377,-0.4473
2025-09-04 15:23:05:248,P,-974209,-99.56,TPOS_S,-,-,-,-
2025-09-04 15:23:05:450,P,-979029,-100.06,TPOS_E,-978586,-100.0099,443,0.0453
2025-09-04 15:23:05:673,P,-979029,-100.06,TPOS,-983479,-100.5100,-4450,-0.4548
2025-09-04 15:23:05:862,P,-979029,-100.06,TPOS_S,-,-,-,-
2025-09-04 15:23:06:064,P,-983876,-100.55,TPOS_E,-983479,-100.5100,397,0.0406
2025-09-04 15:23:06:288,P,-983876,-100.55,TPOS,-988371,-101.0099,-4495,-0.4594
2025-09-04 15:23:06:476,P,-983876,-100.55,TPOS_S,-,-,-,-
2025-09-04 15:23:06:680,P,-988703,-101.04,TPOS_E,-988371,-101.0099,332,0.0339
2025-09-04 15:23:06:903,P,-988703,-101.04,TPOS,-993264,-101.5100,-4561,-0.4661
2025-09-04 15:23:07:091,P,-988703,-101.04,TPOS_S,-,-,-,-
2025-09-04 15:23:07:293,P,-993579,-101.54,TPOS_E,-993264,-101.5100,315,0.0322
2025-09-04 15:23:07:515,P,-993579,-101.54,TPOS,-998156,-102.0099,-4577,-0.4678
2025-09-04 15:23:07:703,P,-993579,-101.54,TPOS_S,-,-,-,-
2025-09-04 15:23:07:907,P,-998443,-102.04,TPOS_E,-998156,-102.0099,287,0.0293
2025-09-04 15:23:08:130,P,-998443,-102.04,TPOS,-1003049,-102.5100,-4606,-0.4707
2025-09-04 15:23:08:318,P,-998443,-102.04,TPOS_S,-,-,-,-
